Objeto,Fecha Medida,Hora Medida,Valor 
BJACBG01EAS,05/08/2016,1400,17.819
BJACBG01EAS,05/08/2016,1500,10.321
BJACBG01EAS,05/08/2016,1600,11.044
BJACBG01EAS,05/08/2016,1700,7.725
BJACBG01EAS,05/08/2016,1800,2.749
BJACBG01EAS,05/08/2016,1900,0.04
BJACBG01EAS,05/08/2016,2000,0
BJACBG01EAS,05/08/2016,2100,0
BJACBG01EAS,05/08/2016,2200,0
BJACBG01EAS,05/08/2016,2300,0
BJACBG01EAS,05/08/2016,2400,0
BJACBG01EAS,06/08/2016,100,0
BJACBG01EAS,06/08/2016,200,0
BJACBG01EAS,06/08/2016,300,0
BJACBG01EAS,06/08/2016,400,0
BJACBG01EAS,06/08/2016,500,0
BJACBG01EAS,06/08/2016,600,0
BJACBG01EAS,06/08/2016,700,0
BJACBG01EAS,06/08/2016,800,0.004
BJACBG01EAS,06/08/2016,900,1.636
BJACBG01EAS,06/08/2016,1000,4.858
BJACBG01EAS,06/08/2016,1100,7.355
BJACBG01EAS,06/08/2016,1200,14.831
BJACBG01EAS,06/08/2016,1300,43.619
BJACBG01EAS,06/08/2016,1400,37.913
BJACBG01EAS,06/08/2016,1500,18.986
BJACBG01EAS,06/08/2016,1600,9.666
BJACBG01EAS,06/08/2016,1700,4.647
BJACBG01EAS,06/08/2016,1800,3.735
BJACBG01EAS,06/08/2016,1900,0.142
BJACBG01EAS,06/08/2016,2000,0
BJACBG01EAS,06/08/2016,2100,0
BJACBG01EAS,06/08/2016,2200,0
BJACBG01EAS,06/08/2016,2300,0
BJACBG01EAS,06/08/2016,2400,0
BJACBG01EAS,07/08/2016,100,0
BJACBG01EAS,07/08/2016,200,0
BJACBG01EAS,07/08/2016,300,0
BJACBG01EAS,07/08/2016,400,0
BJACBG01EAS,07/08/2016,500,0
BJACBG01EAS,07/08/2016,600,0
BJACBG01EAS,07/08/2016,700,0
BJACBG01EAS,07/08/2016,800,0.245
BJACBG01EAS,07/08/2016,900,8.208
BJACBG01EAS,07/08/2016,1000,26.193
BJACBG01EAS,07/08/2016,1100,37.212
BJACBG01EAS,07/08/2016,1200,44.061
BJACBG01EAS,07/08/2016,1300,47.793
BJACBG01EAS,07/08/2016,1400,47.389
BJACBG01EAS,07/08/2016,1500,43.776
BJACBG01EAS,07/08/2016,1600,36.284
BJACBG01EAS,07/08/2016,1700,25.11
BJACBG01EAS,07/08/2016,1800,8.724
BJACBG01EAS,07/08/2016,1900,0.201
BJACBG01EAS,07/08/2016,2000,0
BJACBG01EAS,07/08/2016,2100,0
BJACBG01EAS,07/08/2016,2200,0
BJACBG01EAS,07/08/2016,2300,0
BJACBG01EAS,07/08/2016,2400,0
BJACBG01EAS,08/08/2016,100,0
BJACBG01EAS,08/08/2016,200,0
BJACBG01EAS,08/08/2016,300,0
BJACBG01EAS,08/08/2016,400,0
BJACBG01EAS,08/08/2016,500,0
BJACBG01EAS,08/08/2016,600,0
BJACBG01EAS,08/08/2016,700,0
BJACBG01EAS,08/08/2016,800,0.311
BJACBG01EAS,08/08/2016,900,6.513
BJACBG01EAS,08/08/2016,1000,25.999
BJACBG01EAS,08/08/2016,1100,35.713
BJACBG01EAS,08/08/2016,1200,43.37
BJACBG01EAS,08/08/2016,1300,41.211
BJACBG01EAS,08/08/2016,1400,40.169
BJACBG01EAS,08/08/2016,1500,43.253
BJACBG01EAS,08/08/2016,1600,15.163
BJACBG01EAS,08/08/2016,1700,12.165
BJACBG01EAS,08/08/2016,1800,4.721
BJACBG01EAS,08/08/2016,1900,0.156
BJACBG01EAS,08/08/2016,2000,0
BJACBG01EAS,08/08/2016,2100,0
BJACBG01EAS,08/08/2016,2200,0
BJACBG01EAS,08/08/2016,2300,0
BJACBG01EAS,08/08/2016,2400,0
BJACBG01EAS,09/08/2016,100,0
BJACBG01EAS,09/08/2016,200,0
BJACBG01EAS,09/08/2016,300,0
BJACBG01EAS,09/08/2016,400,0
BJACBG01EAS,09/08/2016,500,0
BJACBG01EAS,09/08/2016,600,0
BJACBG01EAS,09/08/2016,700,0
BJACBG01EAS,09/08/2016,800,0.311
BJACBG01EAS,09/08/2016,900,8.63
BJACBG01EAS,09/08/2016,1000,25.749
BJACBG01EAS,09/08/2016,1100,38.341
BJACBG01EAS,09/08/2016,1200,45.927
BJACBG01EAS,09/08/2016,1300,49.503
BJACBG01EAS,09/08/2016,1400,49.593
BJACBG01EAS,09/08/2016,1500,46.382
BJACBG01EAS,09/08/2016,1600,38.292
BJACBG01EAS,09/08/2016,1700,26.505
BJACBG01EAS,09/08/2016,1800,9.505
BJACBG01EAS,09/08/2016,1900,0.255
BJACBG01EAS,09/08/2016,2000,0
BJACBG01EAS,09/08/2016,2100,0
BJACBG01EAS,09/08/2016,2200,0
BJACBG01EAS,09/08/2016,2300,0
BJACBG01EAS,09/08/2016,2400,0
BJACBG01EAS,10/08/2016,100,0
BJACBG01EAS,10/08/2016,200,0
BJACBG01EAS,10/08/2016,300,0
BJACBG01EAS,10/08/2016,400,0
BJACBG01EAS,10/08/2016,500,0
BJACBG01EAS,10/08/2016,600,0
BJACBG01EAS,10/08/2016,700,0
BJACBG01EAS,10/08/2016,800,0.416
BJACBG01EAS,10/08/2016,900,10.748
BJACBG01EAS,10/08/2016,1000,28.879
BJACBG01EAS,10/08/2016,1100,40.086
BJACBG01EAS,10/08/2016,1200,47.198
BJACBG01EAS,10/08/2016,1300,49.754
BJACBG01EAS,10/08/2016,1400,49.31
BJACBG01EAS,10/08/2016,1500,45.717
BJACBG01EAS,10/08/2016,1600,38.365
BJACBG01EAS,10/08/2016,1700,27.014
BJACBG01EAS,10/08/2016,1800,10.009
BJACBG01EAS,10/08/2016,1900,0.293
BJACBG01EAS,10/08/2016,2000,0
BJACBG01EAS,10/08/2016,2100,0
BJACBG01EAS,10/08/2016,2200,0
BJACBG01EAS,10/08/2016,2300,0
BJACBG01EAS,10/08/2016,2400,0
BJACBG01EAS,11/08/2016,100,0
BJACBG01EAS,11/08/2016,200,0
BJACBG01EAS,11/08/2016,300,0
BJACBG01EAS,11/08/2016,400,0
BJACBG01EAS,11/08/2016,500,0
BJACBG01EAS,11/08/2016,600,0
BJACBG01EAS,11/08/2016,700,0
BJACBG01EAS,11/08/2016,800,0.516
BJACBG01EAS,11/08/2016,900,9.678
BJACBG01EAS,11/08/2016,1000,27.629
BJACBG01EAS,11/08/2016,1100,34.736
BJACBG01EAS,11/08/2016,1200,44.649
BJACBG01EAS,11/08/2016,1300,49.693
BJACBG01EAS,11/08/2016,1400,49.596
BJACBG01EAS,11/08/2016,1500,46.021
BJACBG01EAS,11/08/2016,1600,37.893
BJACBG01EAS,11/08/2016,1700,26.884
BJACBG01EAS,11/08/2016,1800,8.897
BJACBG01EAS,11/08/2016,1900,0.415
BJACBG01EAS,11/08/2016,2000,0
BJACBG01EAS,11/08/2016,2100,0
BJACBG01EAS,11/08/2016,2200,0
BJACBG01EAS,11/08/2016,2300,0
BJACBG01EAS,11/08/2016,2400,0
BJACBG01EAS,12/08/2016,100,0
BJACBG01EAS,12/08/2016,200,0
BJACBG01EAS,12/08/2016,300,0
BJACBG01EAS,12/08/2016,400,0
BJACBG01EAS,12/08/2016,500,0
BJACBG01EAS,12/08/2016,600,0
BJACBG01EAS,12/08/2016,700,0
BJACBG01EAS,12/08/2016,800,0.423
BJACBG01EAS,12/08/2016,900,10.158
BJACBG01EAS,12/08/2016,1000,27.702
BJACBG01EAS,12/08/2016,1100,38.441
BJACBG01EAS,12/08/2016,1200,45.489
BJACBG01EAS,12/08/2016,1300,48.588
BJACBG01EAS,12/08/2016,1400,47.88
BJACBG01EAS,12/08/2016,1500,44.48
BJACBG01EAS,12/08/2016,1600,36.851
BJACBG01EAS,12/08/2016,1700,25.775
BJACBG01EAS,12/08/2016,1800,9.698
BJACBG01EAS,12/08/2016,1900,0.342
BJACBG01EAS,12/08/2016,2000,0
BJACBG01EAS,12/08/2016,2100,0
BJACBG01EAS,12/08/2016,2200,0
BJACBG01EAS,12/08/2016,2300,0
BJACBG01EAS,12/08/2016,2400,0
BJACBG01EAS,13/08/2016,100,0
BJACBG01EAS,13/08/2016,200,0
BJACBG01EAS,13/08/2016,300,0
BJACBG01EAS,13/08/2016,400,0
BJACBG01EAS,13/08/2016,500,0
BJACBG01EAS,13/08/2016,600,0
BJACBG01EAS,13/08/2016,700,0
BJACBG01EAS,13/08/2016,800,0.47
BJACBG01EAS,13/08/2016,900,9.908
BJACBG01EAS,13/08/2016,1000,25.638
BJACBG01EAS,13/08/2016,1100,36.641
BJACBG01EAS,13/08/2016,1200,40.911
BJACBG01EAS,13/08/2016,1300,43.201
BJACBG01EAS,13/08/2016,1400,43.858
BJACBG01EAS,13/08/2016,1500,34.97
BJACBG01EAS,13/08/2016,1600,21.676
BJACBG01EAS,13/08/2016,1700,13.235
BJACBG01EAS,13/08/2016,1800,5.251
BJACBG01EAS,13/08/2016,1900,0.122
BJACBG01EAS,13/08/2016,2000,0
BJACBG01EAS,13/08/2016,2100,0
BJACBG01EAS,13/08/2016,2200,0
BJACBG01EAS,13/08/2016,2300,0
BJACBG01EAS,13/08/2016,2400,0
BJACBG01EAS,14/08/2016,100,0
BJACBG01EAS,14/08/2016,200,0
BJACBG01EAS,14/08/2016,300,0
BJACBG01EAS,14/08/2016,400,0
BJACBG01EAS,14/08/2016,500,0
BJACBG01EAS,14/08/2016,600,0
BJACBG01EAS,14/08/2016,700,0
BJACBG01EAS,14/08/2016,800,0.408
BJACBG01EAS,14/08/2016,900,9.321
BJACBG01EAS,14/08/2016,1000,23.565
BJACBG01EAS,14/08/2016,1100,32.929
BJACBG01EAS,14/08/2016,1200,29.355
BJACBG01EAS,14/08/2016,1300,26.101
BJACBG01EAS,14/08/2016,1400,26.462
BJACBG01EAS,14/08/2016,1500,21.204
BJACBG01EAS,14/08/2016,1600,29.126
BJACBG01EAS,14/08/2016,1700,16.835
BJACBG01EAS,14/08/2016,1800,3.522
BJACBG01EAS,14/08/2016,1900,0.2
BJACBG01EAS,14/08/2016,2000,0
BJACBG01EAS,14/08/2016,2100,0
BJACBG01EAS,14/08/2016,2200,0
BJACBG01EAS,14/08/2016,2300,0
BJACBG01EAS,14/08/2016,2400,0
BJACBG01EAS,15/08/2016,100,0
BJACBG01EAS,15/08/2016,200,0
BJACBG01EAS,15/08/2016,300,0
BJACBG01EAS,15/08/2016,400,0
BJACBG01EAS,15/08/2016,500,0
BJACBG01EAS,15/08/2016,600,0
BJACBG01EAS,15/08/2016,700,0
BJACBG01EAS,15/08/2016,800,0.328
BJACBG01EAS,15/08/2016,900,9.293
BJACBG01EAS,15/08/2016,1000,19.053
BJACBG01EAS,15/08/2016,1100,32.138
BJACBG01EAS,15/08/2016,1200,36.565
BJACBG01EAS,15/08/2016,1300,34.974
BJACBG01EAS,15/08/2016,1400,32.208
BJACBG01EAS,15/08/2016,1500,32.438
BJACBG01EAS,15/08/2016,1600,21.338
BJACBG01EAS,15/08/2016,1700,20.275
BJACBG01EAS,15/08/2016,1800,7.702
BJACBG01EAS,15/08/2016,1900,0.471
BJACBG01EAS,15/08/2016,2000,0
BJACBG01EAS,15/08/2016,2100,0
BJACBG01EAS,15/08/2016,2200,0
BJACBG01EAS,15/08/2016,2300,0
BJACBG01EAS,15/08/2016,2400,0
BJACBG01EAS,16/08/2016,100,0
BJACBG01EAS,16/08/2016,200,0
BJACBG01EAS,16/08/2016,300,0
BJACBG01EAS,16/08/2016,400,0
BJACBG01EAS,16/08/2016,500,0
BJACBG01EAS,16/08/2016,600,0
BJACBG01EAS,16/08/2016,700,0
BJACBG01EAS,16/08/2016,800,0.617
BJACBG01EAS,16/08/2016,900,5.704
BJACBG01EAS,16/08/2016,1000,21.663
BJACBG01EAS,16/08/2016,1100,35.838
BJACBG01EAS,16/08/2016,1200,41.761
BJACBG01EAS,16/08/2016,1300,44.446
BJACBG01EAS,16/08/2016,1400,44.307
BJACBG01EAS,16/08/2016,1500,41.265
BJACBG01EAS,16/08/2016,1600,33.284
BJACBG01EAS,16/08/2016,1700,22.854
BJACBG01EAS,16/08/2016,1800,6.41
BJACBG01EAS,16/08/2016,1900,0.297
BJACBG01EAS,16/08/2016,2000,0
BJACBG01EAS,16/08/2016,2100,0
BJACBG01EAS,16/08/2016,2200,0
BJACBG01EAS,16/08/2016,2300,0
BJACBG01EAS,16/08/2016,2400,0
BJACBG01EAS,17/08/2016,100,0
BJACBG01EAS,17/08/2016,200,0
BJACBG01EAS,17/08/2016,300,0
BJACBG01EAS,17/08/2016,400,0
BJACBG01EAS,17/08/2016,500,0
BJACBG01EAS,17/08/2016,600,0
BJACBG01EAS,17/08/2016,700,0
BJACBG01EAS,17/08/2016,800,0.662
BJACBG01EAS,17/08/2016,900,12.663
BJACBG01EAS,17/08/2016,1000,29.836
BJACBG01EAS,17/08/2016,1100,41.95
BJACBG01EAS,17/08/2016,1200,48.977
BJACBG01EAS,17/08/2016,1300,49.867
BJACBG01EAS,17/08/2016,1400,49.853
BJACBG01EAS,17/08/2016,1500,47.864
BJACBG01EAS,17/08/2016,1600,40.399
BJACBG01EAS,17/08/2016,1700,28.503
BJACBG01EAS,17/08/2016,1800,12.001
BJACBG01EAS,17/08/2016,1900,0.523
BJACBG01EAS,17/08/2016,2000,0
BJACBG01EAS,17/08/2016,2100,0
BJACBG01EAS,17/08/2016,2200,0
BJACBG01EAS,17/08/2016,2300,0
BJACBG01EAS,17/08/2016,2400,0
BJACBG01EAS,18/08/2016,100,0
BJACBG01EAS,18/08/2016,200,0
BJACBG01EAS,18/08/2016,300,0
BJACBG01EAS,18/08/2016,400,0
BJACBG01EAS,18/08/2016,500,0
BJACBG01EAS,18/08/2016,600,0
BJACBG01EAS,18/08/2016,700,0
BJACBG01EAS,18/08/2016,800,0.829
BJACBG01EAS,18/08/2016,900,12.861
BJACBG01EAS,18/08/2016,1000,29.273
BJACBG01EAS,18/08/2016,1100,40.579
BJACBG01EAS,18/08/2016,1200,48.011
BJACBG01EAS,18/08/2016,1300,49.851
BJACBG01EAS,18/08/2016,1400,49.685
BJACBG01EAS,18/08/2016,1500,46.214
BJACBG01EAS,18/08/2016,1600,39.18
BJACBG01EAS,18/08/2016,1700,27.305
BJACBG01EAS,18/08/2016,1800,11.519
BJACBG01EAS,18/08/2016,1900,0.523
BJACBG01EAS,18/08/2016,2000,0
BJACBG01EAS,18/08/2016,2100,0
BJACBG01EAS,18/08/2016,2200,0
BJACBG01EAS,18/08/2016,2300,0
BJACBG01EAS,18/08/2016,2400,0
BJACBG01EAS,19/08/2016,100,0
BJACBG01EAS,19/08/2016,200,0
BJACBG01EAS,19/08/2016,300,0
BJACBG01EAS,19/08/2016,400,0
BJACBG01EAS,19/08/2016,500,0
BJACBG01EAS,19/08/2016,600,0
BJACBG01EAS,19/08/2016,700,0
BJACBG01EAS,19/08/2016,800,0.93
BJACBG01EAS,19/08/2016,900,13.535
BJACBG01EAS,19/08/2016,1000,30.038
BJACBG01EAS,19/08/2016,1100,41.244
BJACBG01EAS,19/08/2016,1200,48.021
BJACBG01EAS,19/08/2016,1300,49.849
BJACBG01EAS,19/08/2016,1400,49.817
BJACBG01EAS,19/08/2016,1500,34.303
BJACBG01EAS,19/08/2016,1600,26.676
BJACBG01EAS,19/08/2016,1700,14.828
BJACBG01EAS,19/08/2016,1800,0.574
BJACBG01EAS,19/08/2016,1900,0
BJACBG01EAS,19/08/2016,2000,0
BJACBG01EAS,19/08/2016,2100,0
BJACBG01EAS,19/08/2016,2200,0
BJACBG01EAS,19/08/2016,2300,0
BJACBG01EAS,19/08/2016,2400,0
BJACBG01EAS,20/08/2016,100,0
BJACBG01EAS,20/08/2016,200,0
BJACBG01EAS,20/08/2016,300,0
BJACBG01EAS,20/08/2016,400,0
BJACBG01EAS,20/08/2016,500,0
BJACBG01EAS,20/08/2016,600,0
BJACBG01EAS,20/08/2016,700,0
BJACBG01EAS,20/08/2016,800,0.392
BJACBG01EAS,20/08/2016,900,6.284
BJACBG01EAS,20/08/2016,1000,17.475
BJACBG01EAS,20/08/2016,1100,22.889
BJACBG01EAS,20/08/2016,1200,32.182
BJACBG01EAS,20/08/2016,1300,44.175
BJACBG01EAS,20/08/2016,1400,49.18
BJACBG01EAS,20/08/2016,1500,47.413
BJACBG01EAS,20/08/2016,1600,32.111
BJACBG01EAS,20/08/2016,1700,12.383
BJACBG01EAS,20/08/2016,1800,8.375
BJACBG01EAS,20/08/2016,1900,0.358
BJACBG01EAS,20/08/2016,2000,0
BJACBG01EAS,20/08/2016,2100,0
BJACBG01EAS,20/08/2016,2200,0
BJACBG01EAS,20/08/2016,2300,0
BJACBG01EAS,20/08/2016,2400,0
BJACBG01EAS,21/08/2016,100,0
BJACBG01EAS,21/08/2016,200,0
BJACBG01EAS,21/08/2016,300,0
BJACBG01EAS,21/08/2016,400,0
BJACBG01EAS,21/08/2016,500,0
BJACBG01EAS,21/08/2016,600,0
BJACBG01EAS,21/08/2016,700,0
BJACBG01EAS,21/08/2016,800,1.218
BJACBG01EAS,21/08/2016,900,14.757
BJACBG01EAS,21/08/2016,1000,31.6
BJACBG01EAS,21/08/2016,1100,43.412
BJACBG01EAS,21/08/2016,1200,49.521
BJACBG01EAS,21/08/2016,1300,49.859
BJACBG01EAS,21/08/2016,1400,49.847
BJACBG01EAS,21/08/2016,1500,47.894
BJACBG01EAS,21/08/2016,1600,40.425
BJACBG01EAS,21/08/2016,1700,28.604
BJACBG01EAS,21/08/2016,1800,11.069
BJACBG01EAS,21/08/2016,1900,0.45
BJACBG01EAS,21/08/2016,2000,0
BJACBG01EAS,21/08/2016,2100,0
BJACBG01EAS,21/08/2016,2200,0
BJACBG01EAS,21/08/2016,2300,0
BJACBG01EAS,21/08/2016,2400,0
BJACBG01EAS,22/08/2016,100,0
BJACBG01EAS,22/08/2016,200,0
BJACBG01EAS,22/08/2016,300,0
BJACBG01EAS,22/08/2016,400,0
BJACBG01EAS,22/08/2016,500,0
BJACBG01EAS,22/08/2016,600,0
BJACBG01EAS,22/08/2016,700,0
BJACBG01EAS,22/08/2016,800,1.134
BJACBG01EAS,22/08/2016,900,14.402
BJACBG01EAS,22/08/2016,1000,30.487
BJACBG01EAS,22/08/2016,1100,41.508
BJACBG01EAS,22/08/2016,1200,48.377
BJACBG01EAS,22/08/2016,1300,49.84
BJACBG01EAS,22/08/2016,1400,49.772
BJACBG01EAS,22/08/2016,1500,46.335
BJACBG01EAS,22/08/2016,1600,38.689
BJACBG01EAS,22/08/2016,1700,27.163
BJACBG01EAS,22/08/2016,1800,12.067
BJACBG01EAS,22/08/2016,1900,0.681
BJACBG01EAS,22/08/2016,2000,0
BJACBG01EAS,22/08/2016,2100,0
BJACBG01EAS,22/08/2016,2200,0
BJACBG01EAS,22/08/2016,2300,0
BJACBG01EAS,22/08/2016,2400,0
BJACBG01EAS,23/08/2016,100,0
BJACBG01EAS,23/08/2016,200,0
BJACBG01EAS,23/08/2016,300,0
BJACBG01EAS,23/08/2016,400,0
BJACBG01EAS,23/08/2016,500,0
BJACBG01EAS,23/08/2016,600,0
BJACBG01EAS,23/08/2016,700,0
BJACBG01EAS,23/08/2016,800,1.231
BJACBG01EAS,23/08/2016,900,14.686
BJACBG01EAS,23/08/2016,1000,29.944
BJACBG01EAS,23/08/2016,1100,40.541
BJACBG01EAS,23/08/2016,1200,47.441
BJACBG01EAS,23/08/2016,1300,49.854
BJACBG01EAS,23/08/2016,1400,49.718
BJACBG01EAS,23/08/2016,1500,46.31
BJACBG01EAS,23/08/2016,1600,38.641
BJACBG01EAS,23/08/2016,1700,26.988
BJACBG01EAS,23/08/2016,1800,11.944
BJACBG01EAS,23/08/2016,1900,0.686
BJACBG01EAS,23/08/2016,2000,0
BJACBG01EAS,23/08/2016,2100,0
BJACBG01EAS,23/08/2016,2200,0
BJACBG01EAS,23/08/2016,2300,0
BJACBG01EAS,23/08/2016,2400,0
BJACBG01EAS,24/08/2016,100,0
BJACBG01EAS,24/08/2016,200,0
BJACBG01EAS,24/08/2016,300,0
BJACBG01EAS,24/08/2016,400,0
BJACBG01EAS,24/08/2016,500,0
BJACBG01EAS,24/08/2016,600,0
BJACBG01EAS,24/08/2016,700,0
BJACBG01EAS,24/08/2016,800,1.23
BJACBG01EAS,24/08/2016,900,14.911
BJACBG01EAS,24/08/2016,1000,28.625
BJACBG01EAS,24/08/2016,1100,28.469
BJACBG01EAS,24/08/2016,1200,33.306
BJACBG01EAS,24/08/2016,1300,46.829
BJACBG01EAS,24/08/2016,1400,47.887
BJACBG01EAS,24/08/2016,1500,40.431
BJACBG01EAS,24/08/2016,1600,30.968
BJACBG01EAS,24/08/2016,1700,25.283
BJACBG01EAS,24/08/2016,1800,8.206
BJACBG01EAS,24/08/2016,1900,0.649
BJACBG01EAS,24/08/2016,2000,0
BJACBG01EAS,24/08/2016,2100,0
BJACBG01EAS,24/08/2016,2200,0
BJACBG01EAS,24/08/2016,2300,0
BJACBG01EAS,24/08/2016,2400,0
BJACBG01EAS,25/08/2016,100,0
BJACBG01EAS,25/08/2016,200,0
BJACBG01EAS,25/08/2016,300,0
BJACBG01EAS,25/08/2016,400,0
BJACBG01EAS,25/08/2016,500,0
BJACBG01EAS,25/08/2016,600,0
BJACBG01EAS,25/08/2016,700,0
BJACBG01EAS,25/08/2016,800,1.159
BJACBG01EAS,25/08/2016,900,12.405
BJACBG01EAS,25/08/2016,1000,26.811
BJACBG01EAS,25/08/2016,1100,37.218
BJACBG01EAS,25/08/2016,1200,44.055
BJACBG01EAS,25/08/2016,1300,47.233
BJACBG01EAS,25/08/2016,1400,46.59
BJACBG01EAS,25/08/2016,1500,42.891
BJACBG01EAS,25/08/2016,1600,36.036
BJACBG01EAS,25/08/2016,1700,24.705
BJACBG01EAS,25/08/2016,1800,10.513
BJACBG01EAS,25/08/2016,1900,0.607
BJACBG01EAS,25/08/2016,2000,0
BJACBG01EAS,25/08/2016,2100,0
BJACBG01EAS,25/08/2016,2200,0
BJACBG01EAS,25/08/2016,2300,0
BJACBG01EAS,25/08/2016,2400,0
BJACBG01EAS,26/08/2016,100,0
BJACBG01EAS,26/08/2016,200,0
BJACBG01EAS,26/08/2016,300,0
BJACBG01EAS,26/08/2016,400,0
BJACBG01EAS,26/08/2016,500,0
BJACBG01EAS,26/08/2016,600,0
BJACBG01EAS,26/08/2016,700,0
BJACBG01EAS,26/08/2016,800,1.003
BJACBG01EAS,26/08/2016,900,10.012
BJACBG01EAS,26/08/2016,1000,22.606
BJACBG01EAS,26/08/2016,1100,32.344
BJACBG01EAS,26/08/2016,1200,36.644
BJACBG01EAS,26/08/2016,1300,38.604
BJACBG01EAS,26/08/2016,1400,40.821
BJACBG01EAS,26/08/2016,1500,36.032
BJACBG01EAS,26/08/2016,1600,29.485
BJACBG01EAS,26/08/2016,1700,19.494
BJACBG01EAS,26/08/2016,1800,7.489
BJACBG01EAS,26/08/2016,1900,0.294
BJACBG01EAS,26/08/2016,2000,0
BJACBG01EAS,26/08/2016,2100,0
BJACBG01EAS,26/08/2016,2200,0
BJACBG01EAS,26/08/2016,2300,0
BJACBG01EAS,26/08/2016,2400,0
BJACBG01EAS,27/08/2016,100,0
BJACBG01EAS,27/08/2016,200,0
BJACBG01EAS,27/08/2016,300,0
BJACBG01EAS,27/08/2016,400,0
BJACBG01EAS,27/08/2016,500,0
BJACBG01EAS,27/08/2016,600,0
BJACBG01EAS,27/08/2016,700,0
BJACBG01EAS,27/08/2016,800,0.001
BJACBG01EAS,27/08/2016,900,0
BJACBG01EAS,27/08/2016,1000,2.998
BJACBG01EAS,27/08/2016,1100,9.168
BJACBG01EAS,27/08/2016,1200,14.788
BJACBG01EAS,27/08/2016,1300,28.758
BJACBG01EAS,27/08/2016,1400,23.57
BJACBG01EAS,27/08/2016,1500,24.06
BJACBG01EAS,27/08/2016,1600,19.822
BJACBG01EAS,27/08/2016,1700,10.789
BJACBG01EAS,27/08/2016,1800,3.664
BJACBG01EAS,27/08/2016,1900,0.124
BJACBG01EAS,27/08/2016,2000,0
BJACBG01EAS,27/08/2016,2100,0
BJACBG01EAS,27/08/2016,2200,0
BJACBG01EAS,27/08/2016,2300,0
BJACBG01EAS,27/08/2016,2400,0
BJACBG01EAS,28/08/2016,100,0
BJACBG01EAS,28/08/2016,200,0
BJACBG01EAS,28/08/2016,300,0
BJACBG01EAS,28/08/2016,400,0
BJACBG01EAS,28/08/2016,500,0
BJACBG01EAS,28/08/2016,600,0
BJACBG01EAS,28/08/2016,700,0
BJACBG01EAS,28/08/2016,800,0
BJACBG01EAS,28/08/2016,900,0.438
BJACBG01EAS,28/08/2016,1000,1.827
BJACBG01EAS,28/08/2016,1100,3.896
BJACBG01EAS,28/08/2016,1200,6.079
BJACBG01EAS,28/08/2016,1300,5.735
BJACBG01EAS,28/08/2016,1400,6.716
BJACBG01EAS,28/08/2016,1500,7.171
BJACBG01EAS,28/08/2016,1600,4.329
BJACBG01EAS,28/08/2016,1700,1.599
BJACBG01EAS,28/08/2016,1800,1.719
BJACBG01EAS,28/08/2016,1900,0.192
BJACBG01EAS,28/08/2016,2000,0
BJACBG01EAS,28/08/2016,2100,0
BJACBG01EAS,28/08/2016,2200,0
BJACBG01EAS,28/08/2016,2300,0
BJACBG01EAS,28/08/2016,2400,0
BJACBG01EAS,29/08/2016,100,0
BJACBG01EAS,29/08/2016,200,0
BJACBG01EAS,29/08/2016,300,0
BJACBG01EAS,29/08/2016,400,0
BJACBG01EAS,29/08/2016,500,0
BJACBG01EAS,29/08/2016,600,0
BJACBG01EAS,29/08/2016,700,0
BJACBG01EAS,29/08/2016,800,0.291
BJACBG01EAS,29/08/2016,900,1.263
BJACBG01EAS,29/08/2016,1000,4.105
BJACBG01EAS,29/08/2016,1100,3.428
BJACBG01EAS,29/08/2016,1200,4.096
BJACBG01EAS,29/08/2016,1300,5.027
BJACBG01EAS,29/08/2016,1400,4.519
BJACBG01EAS,29/08/2016,1500,3.336
BJACBG01EAS,29/08/2016,1600,2.433
BJACBG01EAS,29/08/2016,1700,1.786
BJACBG01EAS,29/08/2016,1800,1.687
BJACBG01EAS,29/08/2016,1900,0.063
BJACBG01EAS,29/08/2016,2000,0
BJACBG01EAS,29/08/2016,2100,0
BJACBG01EAS,29/08/2016,2200,0
BJACBG01EAS,29/08/2016,2300,0
BJACBG01EAS,29/08/2016,2400,0
BJACBG01EAS,30/08/2016,100,0
BJACBG01EAS,30/08/2016,200,0
BJACBG01EAS,30/08/2016,300,0
BJACBG01EAS,30/08/2016,400,0
BJACBG01EAS,30/08/2016,500,0
BJACBG01EAS,30/08/2016,600,0
BJACBG01EAS,30/08/2016,700,0
BJACBG01EAS,30/08/2016,800,0.093
BJACBG01EAS,30/08/2016,900,1.475
BJACBG01EAS,30/08/2016,1000,3.538
BJACBG01EAS,30/08/2016,1100,6.829
BJACBG01EAS,30/08/2016,1200,12.522
BJACBG01EAS,30/08/2016,1300,19.853
BJACBG01EAS,30/08/2016,1400,18.639
BJACBG01EAS,30/08/2016,1500,9.961
BJACBG01EAS,30/08/2016,1600,14.193
BJACBG01EAS,30/08/2016,1700,9.477
BJACBG01EAS,30/08/2016,1800,1.774
BJACBG01EAS,30/08/2016,1900,0.351
BJACBG01EAS,30/08/2016,2000,0
BJACBG01EAS,30/08/2016,2100,0
BJACBG01EAS,30/08/2016,2200,0
BJACBG01EAS,30/08/2016,2300,0
BJACBG01EAS,30/08/2016,2400,0
BJACBG01EAS,31/08/2016,100,0
BJACBG01EAS,31/08/2016,200,0
BJACBG01EAS,31/08/2016,300,0
BJACBG01EAS,31/08/2016,400,0
BJACBG01EAS,31/08/2016,500,0
BJACBG01EAS,31/08/2016,600,0
BJACBG01EAS,31/08/2016,700,0
